title,company,salary,location,summary
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
Business Intelligence Developer - T-SQL SSIS QLIKVIEW - West...,Interface Recruitment,"£40,000 - £50,000 a year",Bradford+1 location,"
Exposure to QlikView and other data visualisation and aggregation tools.
Develop data warehouse and BI Solutions as per specifications and standards.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
Business Intelligence Developer - T-SQL SSIS QLIKVIEW - West...,Interface Recruitment,"£40,000 - £50,000 a year",Bradford+1 location,"
Exposure to QlikView and other data visualisation and aggregation tools.
Develop data warehouse and BI Solutions as per specifications and standards.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Business Analyst,Edinburgh Woollen Mill,,Wakefield,"
To document existing and new systems showing details of processes, decision points, information and data flow and any connections to other systems including…
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
Business Intelligence Developer - T-SQL SSIS QLIKVIEW - West...,Interface Recruitment,"£40,000 - £50,000 a year",Bradford+1 location,"
Exposure to QlikView and other data visualisation and aggregation tools.
Develop data warehouse and BI Solutions as per specifications and standards.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
Business Intelligence Developer - T-SQL SSIS QLIKVIEW - West...,Interface Recruitment,"£40,000 - £50,000 a year",Bradford+1 location,"
Exposure to QlikView and other data visualisation and aggregation tools.
Develop data warehouse and BI Solutions as per specifications and standards.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
Business Intelligence Developer - T-SQL SSIS QLIKVIEW - West...,Interface Recruitment,"£40,000 - £50,000 a year",Bradford+1 location,"
Exposure to QlikView and other data visualisation and aggregation tools.
Develop data warehouse and BI Solutions as per specifications and standards.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
Senior BI Analyst,Metrica Recruitment,"£60,000 - £70,000 a year",England,"
SQL experience of querying data and building data pipelines.
Extensive data visualisation experience with Tableau.
Strong communication and presentation skills.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
newSenior Pricing Analyst - Full Remote Working,Sellick Partnership,"£40,000 - £60,000 a year",England•Remote,"
This is a highly visible role which will see the Senior Pricing Analyst building a variety of models, leading a small team of Analysts and implementing…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
Data Analyst,Castlefield Recruitment,£12 - £16 an hour,Horsforth,"
Review and collate all relevant data from multiple current systems and other data sources.
The role will also involve testing of data uploads.
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
Performance Analyst - Research and Analysis (Graduates Welco...,Youturn,"£30,000 a year",United Kingdom,"
Experience preparing and presenting data evaluation and performance monitoring briefings and data to partners would also be an advantage.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
newBI Developer,Robert Half,"£50,000 - £60,000 a year",England,"
Lead processes on ingesting raw data from a variety of data sources, perform required transformations, apply aggregations and any other data modelling processes…
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
BI Developer,Softcat,,Leeds LS1,"
Your remit will extend to helping build our new Enterprise Data Warehouse as part of a wider data transformation project, and you’ll collaborate with the…
"
Senior BI Developer - FS Client with Data Driven Culture - R...,Interface Recruitment,"£30,000 a year",Leeds,"
Develop BI tool architecture including data presentation, data modelling, data blending, metadata and semantic layer development and governance.
"
SQL BI Developer - Bradford - Financial Services Sector - RE...,Interface Recruitment,"£36,000 a year",Leeds,"
Experience of using MDX queries to work with OLAP cube data.
Experience in designing end to end data warehouse and BI solutions.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
BI Consultant - Home - based - GBP50 - 65k,Nigel Frank International Limited,"£50,000 - £65,000 a year",Leeds•Remote,"
Please note - this role is home based but will require you to travel to client site when required.
A fantastic Microsoft Gold Partner is looking to recruit a…
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
Business Intelligence and SQL Developer,Searchability,"£75,000 a year",York,"
Business Intelligence & SQL Developer – SSRS / SSIS / SQL Server / BI Systems / C# / Jenkins / Azure.
EXCITING NEW BI & SQL DEVELOPER ROLE BASED IN YORK.
"
BI Developer - West Yorks - MGF - 810,Interface Recruitment,,Leeds,"
We are looking for a BI Developer with data visualisation and data warehousing experience who will work in a client-facing, team-based environment.
"
Business Intelligence Analyst - Large supportive Company,Interface Recruitment,"£35,000 a year",Leeds,"
Produce and maintain an enterprise wide data model and related data dictionaries.
Excel based, VBA scripted data manipulation and extraction/load design and…
"
Technical Business Analyst,BCT Resourcing,"£50,000 a year",York YO1,"
Experience of data/system integration and a strong ability to identify dependencies.
The role will have a 'hands-on' element for the investigation of technical…
"
Business Intelligence focused BA,Interface Recruitment,"£35,000 - £45,000 a year",Leeds,"
Working closely with the data governance team and ensure data governance principles underpin all business process, changes, and new requests.
"
newScrum Master / Business Analyst,Matt Burton Associates,£650 a month,Leeds,"
6 Month Contract (Outside IR35).
As Scrum Master / Business Analyst you will work with the Interim Head of BI and Data Transformation in transforming the…
"
BI Developer - Preference for Qlikview / Qlik Sense with the...,Interface Recruitment,"£35,000 - £40,000 a year",Leeds,"
Support significant data migration projects.
Experience working with complex data structures.
Experience and knowledge of dimensional data modelling.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
