title,company,salary,location,summary
Senior DevOps Engineer,Brambles Group,,Manchester,"
Installed, operated, and managed several data science and machine learning frameworks, or developed own data science methodologies.
Job Type: Regular Full-Time.
"
newSenior Data Scientist - Contract - Belfast,Red Kite Resourcing Ltd,,Antrim BT41•Temporarily Remote,"
We have an immediate opening for an experienced Data Scientist to join our leading financial client in Belfast's quotation practice to maximise the best way to…
"
newApplied Scientist / Engineer,Camlin Group,,Lisburn BT28,"
Sound knowledge and experience in data analysis.
Mentor junior and mid-level applied scientists as required.
Strong analytical skills, data-driven mindset, and…
"
Data Scientist (Computer Vision),MBN Recruitment Solutions,"£30,000 a year",Belfast,"
MBNs client, one of London’s most exciting Agri-Tech start-ups are doubling both their Data Science and Engineering teams following their successful funding…
"
Data Scientist,Hunter Savage,,Belfast,"
Proven experience in data modelling, data mining, machine learning and both structured and unstructured data analytics.
Very competitive salary and benefits.
"
"Manager, Technology, Data & Analytics, Information Strategy",EY,,Belfast BT2,"
Deliver client executive advisory consulting and D&A strategy enablement.
Information Strategy roadmap development and adoption.
"
Data Analytics (Senior Consultant),Deloitte,,Belfast,"
Design of data pipelines for data ingestion and data transformation and ensure the reconciliation and accuracy of the data.
Strong Knowledge of Excel and VBA.
"
Machine Learning Engineer,BazaarVoice,,Belfast,"
3+ years experience in leveraging Data Science and AI/ML frameworks to ingest and prepare data to build AI/ML models.
"
Markets Analytics Manager - VP,Citi,,Belfast,"
You will help a team of market analysts and data scientist co-ordinate projects and manage timelines across this regulatory body of work.
"
Senior Manager - Data Scientist/AI Engineer,EY,,Belfast BT2,"
Used a data visualisation technology, like Tableau, Power BI or Qlik.
Worked with open source data science libraries and understand how to apply them to various…
"
Machine Learning Research Engineer (Optimization),Oosto,,Belfast,"
Our vision is to offer end-end fully automated solution to developers and researchers, with which they will be able to optimize and deploy AI capabilities to…
"
"Executive, Decision Analytics & Modelling, UK&I, EY Belfast",EY,,Belfast BT2,"
Our work typically involves constructing purpose-built databases storing large client datasets for our analytical models, using data transformation tools,…
"
DSP Algorithm Machine Learning Engineer,IC Resources,"£35,000 - £50,000 a year",Belfast,"
Any experience of biomedical (or biological) data analysis or Real-time embedded software optimisation would be a considerable plus.
"
Lead Analytics & Digital Developer,Abacus Professional Recruitment,"£43,000 - £50,000 a year",Belfast•Remote,"
Executing exploratory analysis projects and building data science solutions for senior mgmt. to support proactive risk management.
"
Senior Analytics & Digital Developer,Abacus Professional Recruitment,"£35,000 - £43,000 a year",Belfast•Remote,"
Executing exploratory analysis projects and building data science solutions for senior mgmt. to support proactive risk management.
"
"Senior Executive (Manager), Decision Analytics & Modelling,...",EY,,Belfast BT2,"
Our work typically involves constructing purpose-built databases storing large client datasets for our analytical models, using data transformation tools,…
"
newSenior Data Scientist - Contract - Belfast,Red Kite Resourcing Ltd,,Antrim BT41•Temporarily Remote,"
We have an immediate opening for an experienced Data Scientist to join our leading financial client in Belfast's quotation practice to maximise the best way to…
"
newApplied Scientist / Engineer,Camlin Group,,Lisburn BT28,"
Sound knowledge and experience in data analysis.
Mentor junior and mid-level applied scientists as required.
Strong analytical skills, data-driven mindset, and…
"
Data Scientist (Computer Vision),MBN Recruitment Solutions,"£30,000 a year",Belfast,"
MBNs client, one of London’s most exciting Agri-Tech start-ups are doubling both their Data Science and Engineering teams following their successful funding…
"
Data Scientist,Hunter Savage,,Belfast,"
Proven experience in data modelling, data mining, machine learning and both structured and unstructured data analytics.
Very competitive salary and benefits.
"
"Manager, Technology, Data & Analytics, Information Strategy",EY,,Belfast BT2,"
Deliver client executive advisory consulting and D&A strategy enablement.
Information Strategy roadmap development and adoption.
"
Data Analytics (Senior Consultant),Deloitte,,Belfast,"
Design of data pipelines for data ingestion and data transformation and ensure the reconciliation and accuracy of the data.
Strong Knowledge of Excel and VBA.
"
Machine Learning Engineer,BazaarVoice,,Belfast,"
3+ years experience in leveraging Data Science and AI/ML frameworks to ingest and prepare data to build AI/ML models.
"
Markets Analytics Manager - VP,Citi,,Belfast,"
You will help a team of market analysts and data scientist co-ordinate projects and manage timelines across this regulatory body of work.
"
Senior Manager - Data Scientist/AI Engineer,EY,,Belfast BT2,"
Used a data visualisation technology, like Tableau, Power BI or Qlik.
Worked with open source data science libraries and understand how to apply them to various…
"
Machine Learning Research Engineer (Optimization),Oosto,,Belfast,"
Our vision is to offer end-end fully automated solution to developers and researchers, with which they will be able to optimize and deploy AI capabilities to…
"
"Executive, Decision Analytics & Modelling, UK&I, EY Belfast",EY,,Belfast BT2,"
Our work typically involves constructing purpose-built databases storing large client datasets for our analytical models, using data transformation tools,…
"
DSP Algorithm Machine Learning Engineer,IC Resources,"£35,000 - £50,000 a year",Belfast,"
Any experience of biomedical (or biological) data analysis or Real-time embedded software optimisation would be a considerable plus.
"
Lead Analytics & Digital Developer,Abacus Professional Recruitment,"£43,000 - £50,000 a year",Belfast•Remote,"
Executing exploratory analysis projects and building data science solutions for senior mgmt. to support proactive risk management.
"
